endTime,artistName,trackName,msPlayed
2023-11-30 06:18,Howlin' Wolf,Back Door Man,173533
2023-11-30 06:21,Howlin' Wolf,I Ain't Superstitious,211866
2023-11-30 06:22,Howlin' Wolf,Worried About My Baby,4447
2023-11-30 06:23,Muddy Waters,I'm Ready - 1972 Version,30991
2023-11-30 06:27,The Rolling Stones,"Paint It, Black",202266
2023-11-30 06:31,The Rolling Stones,Mess It Up,243687
2023-11-30 06:40,Rush,La Villa Strangiato,574733
2023-11-30 06:43,The Doors,The Crystal Ship,152000
2023-11-30 06:47,T. Rex,Jeepster,247773
2023-11-30 06:51,Ultimate Spinach,SACRIFICE OF THE MOON,225640
2023-11-30 06:58,Jerry Garcia Band,Cats Under The Stars,331000
2023-11-30 07:13,The Beatles,While My Guitar Gently Weeps - Remastered 2009,73007
2023-11-30 07:19,The Beatles,While My Guitar Gently Weeps - Remastered 2009,682
2023-11-30 07:23,Arlo Guthrie,St. James Infirmary - Live,239626
2023-11-30 07:36,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),111787
2023-11-30 08:32,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),94999
2023-11-30 08:33,The Rolling Stones,Mother's Little Helper,1578
2023-11-30 08:40,Jethro Tull,Aqualung,3406
2023-11-30 08:40,Tangerine Dream,Cinnamon Road - 1995 Remaster,238933
2023-11-30 08:46,Rush,Subdivisions,334000
2023-11-30 08:47,The Byrds,Mr. Spaceman,795
2023-11-30 08:47,"Crosby, Stills, Nash & Young",Carry On,1354
2023-11-30 08:47,Jean-Luc Ponty,Mirage,1413
2023-11-30 08:52,Steely Dan,Doctor Wu,234640
2023-11-30 08:54,Kaleidoscope,Keep Your Mind Open,138400
2023-11-30 09:05,Allman Brothers Band,In Memory Of Elizabeth Reed,3815
2023-11-30 10:21,Paul McCartney,Nineteen Hundred And Eighty Five,1972
2023-11-30 10:21,Allman Brothers Band,In Memory Of Elizabeth Reed,11566
2023-11-30 10:25,Jerry Garcia,The Wheel,243365
2023-11-30 10:29,"Crosby, Stills, Nash & Young",Ohio,264666
2023-11-30 10:35,Steely Dan,Don't Take Me Alive,256360
2023-11-30 10:38,Fleetwood Mac,Emerald Eyes,214973
2023-11-30 10:59,Rush,Leave That Thing Alone - 2004 Remaster,161694
2023-11-30 11:00,Salif Keita,M'Bemba,6347
2023-11-30 11:00,Ballaké Sissoko,Guelen,7435
2023-11-30 11:03,Howlin' Wolf,Poor Boy,187533
2023-11-30 11:06,Howlin' Wolf,Who's Been Talking?,187493
2023-11-30 11:09,Howlin' Wolf,Worried About My Baby,179040
2023-11-30 11:12,Howlin' Wolf,Smokestack Lightnin',188400
2023-11-30 11:16,Howlin' Wolf,I Ain't Superstitious,211866
2023-11-30 11:20,Howlin' Wolf,Red Rooster,239066
2023-11-30 11:24,Howlin' Wolf,Sitting On Top Of The World,235093
2023-11-30 11:27,Howlin' Wolf,Killing Floor,172826
2023-11-30 11:28,Howlin' Wolf,Spoonful,69940
2023-11-30 11:33,Herbie Mann,The Butterfly in a Stone Garden,320746
2023-11-30 11:45,Herbie Mann,Spirit in the Dark,133824
2023-11-30 11:46,King Crimson,Neal And Jack And Me,2789
2023-11-30 11:46,Rush,La Villa Strangiato,1942
2023-11-30 11:46,The Doors,The Crystal Ship,1188
2023-11-30 11:57,King Crimson,Book Of Saturday,30378
2023-11-30 17:42,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,494933
2023-11-30 17:46,King Crimson,Book Of Saturday,145600
2023-11-30 17:57,Jerry Garcia Band,Cats Under The Stars,65521
2023-11-30 18:29,Miravaldini,Abrazo Sereno,136640
2023-11-30 18:29,Aziz Sahmaoui,Maktoube - Long Version,17520
2023-11-30 18:30,Yes,"Starship Trooper: a. Life Seeker, b. Disillusion, c. Würm",18745
2023-11-30 18:36,Santana,Song of the Wind,368200
2023-11-30 18:37,Traffic,Rock 'N' Roll Stew,4992
2023-11-30 18:38,Spirit,Fresh-Garbage,1290
2023-11-30 18:38,Frank Zappa,Peaches En Regalia,26985
2023-11-30 18:38,The Mothers Of Invention,"Hungry Freaks, Daddy",1139
2023-11-30 18:47,Traffic,Light Up Or Leave Me Alone,1066
2023-11-30 18:47,Yusef Lateef,Why Do I Love You?,16140
2023-11-30 18:47,Dizzy Gillespie,An Oscar For Treadwell - Incomplete 411-1,4861
2023-11-30 18:56,Hamza El Din,Ollin Arageed,510533
2023-11-30 19:05,Rabih Abou-Khalil,The Happy Sheik,572333
2023-11-30 19:23,Rabih Abou-Khalil,Blue Camel,499514
2023-12-01 04:14,The Rolling Stones,No Use In Crying - Remastered,2112
2023-12-01 04:14,Led Zeppelin,Travelling Riverside Blues (BBC Session) - Remastered,1778
2023-12-01 04:14,The Police,Canary In A Coalmine,146666
2023-12-01 04:14,The Rolling Stones,She's So Cold - Remastered,2668
2023-12-01 06:07,The Rolling Stones,Hang Fire - Remastered,141093
2023-12-01 06:11,Ry Cooder,Feelin' Bad Blues - 2008 Remaster,256826
2023-12-01 06:14,Led Zeppelin,We're Gonna Groove - Remaster,158413
2023-12-01 06:20,Steely Dan,Babylon Sisters,348333
2023-12-01 06:21,Paul McCartney,Coming Up - Remastered 2011,67796
2023-12-01 06:21,Frank Zappa,Sexual Harassment In The Workplace,2503
2023-12-01 06:25,The Kinks,Living on a Thin Line,252641
2023-12-01 06:30,The Rolling Stones,Waiting On A Friend - Remastered 2009,274226
2023-12-01 06:31,Pink Floyd,Not Now John - 2011 Remastered Version,34665
2023-12-01 06:34,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2023-12-01 06:38,King Crimson,Book Of Saturday,175720
2023-12-01 06:43,Jerry Garcia Band,Cats Under The Stars,331000
2023-12-01 06:48,Frank Zappa,Peaches En Regalia,218893
2023-12-01 06:52,Steely Dan,Doctor Wu,234640
2023-12-01 06:56,Tom Waits,New Coat Of Paint,202960
2023-12-01 06:59,Kaleidoscope,Egyptian Garden,186266
2023-12-01 07:03,Kaleidoscope,Keep Your Mind Open,138400
2023-12-01 07:06,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-01 07:17,Jean-Luc Ponty,Mirage,108447
2023-12-01 07:48,Aziza Brahim,Intifada,4419
2023-12-01 07:48,Sarah & Ismael,Ahayli,6104
2023-12-01 07:48,Souad Massi,Talit El Bir,35628
2023-12-01 08:02,Lee Morgan,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,185557
2023-12-01 09:21,Herbie Mann,Memphis Underground,429000
2023-12-01 09:23,Herbie Mann,Cajun Moon (feat. Cissy Housten),123956
2023-12-01 09:24,Herbie Mann,Push Push (feat. Duane Allman),51280
2023-12-01 09:27,Mose Allison,The Seventh Son,157226
2023-12-01 09:30,Julian Lage,Nocturne,199015
2023-12-01 09:42,Herbie Hancock,Fat Mama,108912
2023-12-01 10:25,Jerry Garcia,The Wheel,4173
2023-12-01 10:26,Jerry Garcia Band,Cats Under The Stars,8401
2023-12-01 10:31,Fleetwood Mac,Sunny Side of Heaven,190666
2023-12-01 10:35,The Rolling Stones,Gimme Shelter,270773
2023-12-01 10:40,The Rolling Stones,"Paint It, Black",202266
2023-12-01 10:42,The Rolling Stones,Can I Get A Witness,176080
2023-12-01 10:46,The Mothers Of Invention,"Hungry Freaks, Daddy",210466
2023-12-01 10:58,Pink Floyd,One Of These Days - 2011 Remastered Version,59676
2023-12-01 14:43,Pink Floyd,One Of These Days - 2011 Remastered Version,296041
2023-12-01 14:49,Rush,Animate - 2004 Remaster,363440
2023-12-01 15:00,Tangerine Dream,Stratosfear,635744
2023-12-01 15:01,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,4471
2023-12-01 15:07,Frank Zappa,Apostrophe',349786
2023-12-01 15:11,Jethro Tull,Cross-Eyed Mary,250200
2023-12-01 15:16,Pearl Jam,Corduroy - Remastered,277586
2023-12-01 15:21,Masayoshi Takanaka,トーキョーレギー,260333
2023-12-01 15:23,Bob Dylan,Subterranean Homesick Blues,141293
2023-12-01 15:24,The Rolling Stones,Mother's Little Helper,3471
2023-12-01 15:34,Grateful Dead,Althea - 2013 Remaster,2389
2023-12-01 16:09,Grateful Dead,Althea - 2013 Remaster,16042
2023-12-01 19:01,Fleetwood Mac,Emerald Eyes,5298
2023-12-01 19:01,Grateful Dead,Althea - 2013 Remaster,2442
2023-12-01 19:03,Grateful Dead,Althea - 2013 Remaster,3378
2023-12-01 19:07,The Rolling Stones,Sway - 2009 Mix,232533
2023-12-01 19:11,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,195146
2023-12-01 19:15,Allman Brothers Band,In Memory Of Elizabeth Reed,238384
2023-12-01 19:18,Captain Beefheart & His Magic Band,Her Eyes Are a Blue Million Miles,177506
2023-12-01 19:24,John Paul Jones,Leafy Meadows,310466
2023-12-01 19:29,Fleetwood Mac,Child of Mine,327866
2023-12-01 19:33,The Doors,Peace Frog,170132
2023-12-01 19:40,Chris Squire,Lucky Seven,414200
2023-12-01 19:43,The Byrds,Mr. Spaceman,129506
2023-12-01 19:47,Frank Zappa,Peaches En Regalia,218893
2023-12-01 19:51,Tangerine Dream,Cinnamon Road - 1995 Remaster,238933
2023-12-01 19:57,George Harrison,Wah-Wah (2014 Remaster),337750
2023-12-01 20:01,Steely Dan,Don't Take Me Alive,256360
2023-12-01 20:05,Pink Floyd,San Tropez - 2011 Remastered Version,222853
2023-12-01 20:09,Strawberry Alarm Clock,Incense And Peppermints,167453
2023-12-01 20:13,Rush,Leave That Thing Alone - 2004 Remaster,245826
2023-12-01 20:17,Jethro Tull,Teacher - Single Mix; 2001 Remaster,227520
2023-12-01 20:27,Ultimate Spinach,Mind Flowers,580093
2023-12-01 20:31,Fleetwood Mac,Jewel Eyed Judy - 2018 Remaster,199373
2023-12-01 20:35,Kaleidoscope,Egyptian Garden,1371
2023-12-01 20:35,Jean-Luc Ponty,Mirage,180071
2023-12-01 20:35,Love,Alone Again Or - 2015 Remaster,2290
2023-12-01 20:35,Frank Zappa,Uncle Remus,1703
2023-12-02 06:27,The First Edition,Just Dropped In (To See What Condition My Condition Was In),31722
2023-12-02 06:33,The Black Crowes,Sting Me,280133
2023-12-02 06:37,Tom Waits,New Coat Of Paint,202960
2023-12-02 06:44,Herbie Mann,Memphis Underground,429000
2023-12-02 06:47,Kaleidoscope,Egyptian Garden,186266
2023-12-02 06:50,King Crimson,Book Of Saturday,175720
2023-12-02 06:55,Jean-Luc Ponty,Mirage,294000
2023-12-02 06:57,Kaleidoscope,Keep Your Mind Open,138400
2023-12-02 07:01,Chet Atkins,Jam Man,199493
2023-12-02 07:05,Frank Zappa,Peaches En Regalia,218893
2023-12-02 07:08,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-02 07:18,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,494933
2023-12-02 07:20,Dizzy Gillespie,All The Things You Are,169506
2023-12-02 07:22,Yusef Lateef,Eastern Market,11719
2023-12-02 07:27,Blind Faith,Sea Of Joy,321800
2023-12-02 07:31,Mike Bloomfield,Stop,13371
2023-12-02 07:31,Traffic,(Roamin' Thro' The Gloamin' With) 40.000 Headman,194400
2023-12-02 07:36,Van Halen,Spanish Fly - 2015 Remaster,1882
2023-12-02 07:36,Frank Zappa,Dirty Love,7254
2023-12-02 07:36,Frank Zappa,Dirty Love,7573
2023-12-02 07:36,Pixies,Cecilia Ann,897
2023-12-02 07:36,George Harrison,Out of the Blue (2014 Remaster),4880
2023-12-02 07:36,Paul McCartney,Long Tailed Winter Bird,1184
2023-12-02 07:37,The Alan Parsons Project,Prime Time,961
2023-12-02 07:37,Fleetwood Mac,Night Watch,7091
2023-12-02 07:37,King Gizzard & The Lizard Wizard,Iron Lung,959
2023-12-02 07:37,The Alan Parsons Project,The Gold Bug,1227
2023-12-02 07:37,Delvon Lamarr Organ Trio,Close but No Cigar,1544
2023-12-02 07:37,Billy Joel,52nd Street,1072
2023-12-02 07:37,Frank Zappa,Dirty Love,906
2023-12-02 07:37,Anthony Phillips,Which Way the Wind Blows,1519
2023-12-02 07:37,Gentle Giant,Aspirations,962
2023-12-02 07:37,Miles Davis,Pharaoh's Dance,4431
2023-12-02 07:37,Charlie Hunter,Welcome To Frankfurt,958
2023-12-02 07:37,J.J. Cale,Money Talks,1379
2023-12-02 07:37,Jazz Sabbath,Rat Salad,1078
2023-12-02 07:37,Jazz Sabbath,Rat Salad,4962
2023-12-02 07:37,The Beatles,Good Day Sunshine - 2022 Mix,2383
2023-12-02 07:37,The Beatles,Good Day Sunshine - 2022 Mix,431
2023-12-02 07:37,Tony Joe White,Homemade Ice Cream,4764
2023-12-02 07:37,Grateful Dead,Row Jimmy - 2013 Remaster,2779
2023-12-02 07:37,Mark Knopfler,Going Home: Theme Of The Local Hero,965
2023-12-02 07:37,Little Feat,Got No Shadow,1316
2023-12-02 07:37,George Benson,On Broadway,921
2023-12-02 07:42,John Mayall,Fly Tomorrow,540893
2023-12-02 07:45,Mike Bloomfield,Man's Temptation,203493
2023-12-02 07:49,Peter Green,In the Skies,229000
2023-12-02 08:03,Blind Faith,"Under My Thumb - Live: Hyde Park, London 7th June 1969",366533
2023-12-02 08:22,Free,I'll Be Creepin',1575
2023-12-02 08:32,Blind Faith,Presence Of The Lord,9429
2023-12-02 12:30,Blind Faith,"Under My Thumb - Live: Hyde Park, London 7th June 1969",2518
2023-12-02 12:30,Blind Faith,"Under My Thumb - Live: Hyde Park, London 7th June 1969",7654
2023-12-02 12:30,Blind Faith,Presence Of The Lord,31893
2023-12-02 12:30,Blind Faith,"Sleeping In The Ground - Live: Hyde Park, London 7th June 1969",3483
2023-12-02 12:35,Blind Faith,Well All Right,266866
2023-12-02 12:44,Blind Faith,Had To Cry Today,528733
2023-12-02 12:49,Leon Russell,Stranger In A Strange Land,11968
2023-12-02 12:49,Blind Faith,Presence Of The Lord,287426
2023-12-02 12:52,Buffalo Springfield,Questions,177866
2023-12-02 12:58,Buffalo Springfield,Bluebird,275760
2023-12-02 13:01,Buffalo Springfield,Rock & Roll Woman,165846
2023-12-02 13:05,Quicksilver Messenger Service,Who Do You Love - Pt. 1,212733
2023-12-02 13:08,Little Feat,Rock and Roll Doctor,178666
2023-12-02 13:15,Quicksilver Messenger Service,Mona,421266
2023-12-02 14:21,Quicksilver Messenger Service,Pride Of Man,10716
2023-12-02 14:40,Strawberry Alarm Clock,Incense And Peppermints,167453
2023-12-02 14:41,Paul McCartney,Nineteen Hundred And Eighty Five,2339
2023-12-02 14:41,Blind Faith,"Under My Thumb - Live: Hyde Park, London 7th June 1969",8493
2023-12-02 14:46,Rush,Subdivisions,334000
2023-12-02 14:50,The Rolling Stones,Mother's Little Helper,164893
2023-12-02 14:58,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,494933
2023-12-02 15:05,Frank Zappa,Apostrophe',349786
2023-12-02 15:10,John Paul Jones,Leafy Meadows,310466
2023-12-02 15:14,Creedence Clearwater Revival,Lookin' Out My Back Door,152466
2023-12-02 15:17,Tangerine Dream,Betrayal (Sorcerer Theme),223960
2023-12-02 15:21,Tangerine Dream,Cinnamon Road - 1995 Remaster,238933
2023-12-02 15:25,Steely Dan,Doctor Wu,234640
2023-12-02 15:30,T. Rex,Jeepster,247773
2023-12-02 15:33,Buffalo Springfield,Mr. Soul,172400
2023-12-02 15:40,Pink Floyd,One Of These Days - 2011 Remastered Version,355400
2023-12-02 15:51,Creedence Clearwater Revival,I Heard It Through The Grapevine,667409
2023-12-02 15:55,The Rolling Stones,Mess It Up,243687
2023-12-02 15:56,Kaleidoscope,Egyptian Garden,1349
2023-12-02 15:56,The Rolling Stones,"Paint It, Black",2966
2023-12-02 15:56,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,251
2023-12-02 15:56,Steely Dan,Don't Take Me Alive,1548
2023-12-02 15:56,Grateful Dead,Althea - 2013 Remaster,1323
2023-12-02 16:12,Jasper van't Hofs Pili Pili,Pili Pili,944133
2023-12-02 16:13,T. Rex,Get It On,3901
2023-12-02 16:16,Creedence Clearwater Revival,Run Through The Jungle,185106
2023-12-02 16:21,Keith Richards,Wicked As It Seems (2010 - Remaster),285263
2023-12-02 16:26,Mahavishnu Orchestra,Miles Beyond,279568
2023-12-02 16:29,The Rolling Stones,Sittin' On A Fence,182853
2023-12-02 16:47,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,273600
2023-12-02 16:51,Jethro Tull,Teacher - Single Mix; 2001 Remaster,227520
2023-12-02 16:54,Fleetwood Mac,Jewel Eyed Judy - 2018 Remaster,199373
2023-12-02 17:04,Yes,Siberian Khatru - 2003 Remaster,532946
2023-12-02 17:08,The Rolling Stones,Gimme Shelter,270773
2023-12-02 17:14,Pearl Jam,Immortality - Remastered,318066
2023-12-02 17:31,Jethro Tull,Aqualung,381903
2023-12-02 18:01,Rush,The Trees,282506
2023-12-02 18:05,Jethro Tull,Cross-Eyed Mary,250200
2023-12-02 18:24,Led Zeppelin,Tangerine - Remaster,151003
2023-12-02 19:43,Unknown Artist,Unknown Track,811
2023-12-02 19:43,The Doors,Peace Frog,1230
2023-12-03 06:30,Led Zeppelin,The Rover - Remaster,26074
2023-12-03 06:30,Led Zeppelin,Tangerine - Remaster,41050
2023-12-03 06:31,Jean-Luc Ponty,Cosmic Messenger,6134
2023-12-03 06:39,Yusef Lateef,Like It Is - Remastered,452533
2023-12-03 06:46,John McLaughlin,Peace One,438459
2023-12-03 06:49,Mose Allison,The Seventh Son,157226
2023-12-03 06:55,Frank Zappa,Eat That Question,400880
2023-12-03 07:03,John Coltrane,"A Love Supreme, Pt. I – Acknowledgement",462866
2023-12-03 07:08,Bill Frisell,Surfer Girl,254106
2023-12-03 07:09,The Style Council,Mick's Blessings,76800
2023-12-03 07:14,Yusef Lateef,Othelia - Remastered,275600
2023-12-03 07:21,John Scofield,A Go Go,347539
2023-12-03 07:25,Jimi Hendrix,All Along the Watchtower,240800
2023-12-03 07:29,The Rolling Stones,Can I Get A Witness,176080
2023-12-03 07:31,The Rolling Stones,Jumpin' Jack Flash,905
2023-12-03 07:31,Creedence Clearwater Revival,Lookin' Out My Back Door,152466
2023-12-03 07:34,Strawberry Alarm Clock,Incense And Peppermints,167453
2023-12-03 07:35,Kaleidoscope,Egyptian Garden,2208
2023-12-03 07:45,Ultimate Spinach,Mind Flowers,580093
2023-12-03 08:13,Pearl Jam,Immortality - Remastered,318066
2023-12-03 08:23,Rush,La Villa Strangiato,574733
2023-12-03 08:28,Masayoshi Takanaka,トーキョーレギー,260333
2023-12-03 08:34,George Harrison,Wah-Wah (2014 Remaster),337750
2023-12-03 08:38,Ten Years After,I'd Love to Change the World - 2004 Remaster,224133
2023-12-03 08:42,Paul McCartney,Nineteen Hundred And Eighty Five,4709
2023-12-03 08:42,Premiata Forneria Marconi,Celebration,233000
2023-12-03 08:46,The Rolling Stones,Sittin' On A Fence,182853
2023-12-03 08:49,Bob Dylan,Subterranean Homesick Blues,141293
2023-12-03 08:53,The Rolling Stones,Mess It Up,243687
2023-12-03 08:54,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,3585
2023-12-03 08:57,Jethro Tull,We Used to Know,1314
2023-12-03 08:57,Frank Zappa,Peaches En Regalia,11324
2023-12-03 08:57,The First Edition,Just Dropped In (To See What Condition My Condition Was In),201213
2023-12-03 09:02,Mike Bloomfield,Stop,260533
2023-12-03 09:06,Jerry Garcia,The Wheel,243365
2023-12-03 09:10,Keith Richards,Wicked As It Seems (2010 - Remaster),5478
2023-12-03 09:10,Tangerine Dream,Cinnamon Road - 1995 Remaster,238933
2023-12-03 09:14,Ultimate Spinach,SACRIFICE OF THE MOON,225640
2023-12-03 09:18,Jethro Tull,Teacher - Single Mix; 2001 Remaster,12866
2023-12-03 09:18,Buffalo Springfield,Mr. Soul,21757
2023-12-03 09:18,Spirit,Fresh-Garbage,191000
2023-12-03 09:22,The Who,The Real Me,200706
2023-12-03 09:41,Cream,White Room,124372
2023-12-03 14:07,The Style Council,Mick's Blessings,76800
2023-12-03 14:08,Cream,White Room,9436
2023-12-03 14:08,Bill Frisell,Rumble,861
2023-12-03 14:08,Jean-Luc Ponty,Cosmic Messenger,1634
2023-12-03 14:11,Frank Zappa,Cletus Awreetus-Awrightus,176453
2023-12-03 14:12,Mahavishnu Orchestra,Birds Of Fire,39005
2023-12-03 14:15,Muddy Waters,Rollin' Stone,188160
2023-12-03 14:22,Bill Frisell,Pipeline,426173
2023-12-03 14:26,Howlin' Wolf,Smokestack Lightnin',188400
2023-12-03 14:33,Frank Zappa,Eat That Question,400880
2023-12-03 14:41,Herbie Mann,Memphis Underground,429000
2023-12-03 14:46,Steely Dan,Doctor Wu,234640
2023-12-03 14:50,Eric Clapton,Riding With the King,264240
2023-12-03 14:54,Chet Atkins,Jam Man,199493
2023-12-03 15:07,Ultimate Spinach,Jazz Thing,3901
2023-12-03 19:49,T. Rex,Get It On,970
2023-12-03 19:49,Captain Beefheart & His Magic Band,Her Eyes Are a Blue Million Miles,4282
2023-12-03 19:53,Aerosmith,Sweet Emotion,274088
2023-12-03 19:53,Jerry Garcia,The Wheel,4346
2023-12-03 19:53,Keith Richards,Wicked As It Seems (2010 - Remaster),984
2023-12-03 19:58,Jimi Hendrix,All Along the Watchtower,3344
2023-12-03 19:58,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2023-12-03 19:58,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,1311
2023-12-03 20:00,Buffalo Springfield,Mr. Soul,172400
2023-12-03 20:11,Tangerine Dream,Stratosfear,635744
2023-12-03 20:19,Creedence Clearwater Revival,Ramble Tamble,431188
2023-12-03 20:24,Pink Floyd,San Tropez - 2011 Remastered Version,222853
2023-12-03 20:27,Love,Alone Again Or - 2015 Remaster,197274
2023-12-03 20:32,"Crosby, Stills, Nash & Young",Carry On,265933
2023-12-03 20:35,The Rolling Stones,"Have You Seen Your Mother, Baby, Standing In The Shadow? - Mono Version",154000
2023-12-03 20:39,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2023-12-03 20:43,Arlo Guthrie,St. James Infirmary - Live,239626
2023-12-03 20:46,The Beatles,Tomorrow Never Knows - Remastered 2009,179546
2023-12-03 20:51,Paul McCartney,Nineteen Hundred And Eighty Five,331840
2023-12-03 20:58,Pink Floyd,One Of These Days - 2011 Remastered Version,355400
2023-12-03 21:02,Premiata Forneria Marconi,Celebration,233000
2023-12-03 21:05,The First Edition,Just Dropped In (To See What Condition My Condition Was In),201213
2023-12-03 21:11,Tangerine Dream,Betrayal (Sorcerer Theme),12316
2023-12-03 21:11,The Rolling Stones,Sittin' On A Fence,1523
2023-12-03 21:11,Pearl Jam,Immortality - Remastered,318066
2023-12-03 21:15,Masayoshi Takanaka,トーキョーレギー,260333
2023-12-03 21:19,The Rolling Stones,"Paint It, Black",202266
2023-12-03 21:26,Rush,Animate - 2004 Remaster,363440
2023-12-03 21:27,Grateful Dead,Dark Star - Single Version; 2001 Remaster,2132
2023-12-03 21:27,Jethro Tull,Aqualung,1038
2023-12-03 21:27,Creedence Clearwater Revival,Lookin' Out My Back Door,1072
2023-12-03 21:27,Jethro Tull,Cross-Eyed Mary,1459
2023-12-03 22:09,Bob Dylan,Subterranean Homesick Blues,2007
2023-12-04 06:07,The Style Council,Mick's Blessings,2835
2023-12-04 06:07,Herbie Mann,Memphis Underground,6072
2023-12-04 06:12,Strawberry Alarm Clock,Incense And Peppermints,1172
2023-12-04 06:12,Steely Dan,Don't Take Me Alive,256360
2023-12-04 06:12,Bob Dylan,Subterranean Homesick Blues,3825
2023-12-04 06:12,Ultimate Spinach,(BALLAD OF) THE HIP DEATH GODDESS,1487
2023-12-04 06:12,Jethro Tull,Cross-Eyed Mary,1245
2023-12-04 06:18,Frank Zappa,Apostrophe',349786
2023-12-04 06:21,Chet Atkins,Jam Man,199493
2023-12-04 06:25,Aerosmith,Sweet Emotion,274088
2023-12-04 06:32,Rush,Animate - 2004 Remaster,363440
2023-12-04 06:39,John McLaughlin,Peace One,438459
2023-12-04 07:04,John Coltrane,"A Love Supreme, Pt. I – Acknowledgement",462866
2023-12-04 07:13,Yusef Lateef,Like It Is - Remastered,452533
2023-12-04 07:19,Herbie Mann,The Butterfly in a Stone Garden,320746
2023-12-04 07:31,Pearl Jam,Immortality - Remastered,318066
2023-12-04 07:35,Rush,Leave That Thing Alone - 2004 Remaster,245826
2023-12-04 07:40,Yusef Lateef,Othelia - Remastered,275600
2023-12-04 07:44,Tangerine Dream,Cinnamon Road - 1995 Remaster,238933
2023-12-04 07:50,Masayoshi Takanaka,トーキョーレギー,260333
2023-12-04 07:52,Mose Allison,The Seventh Son,157226
2023-12-04 07:57,The Rolling Stones,Mess It Up,243687
2023-12-04 08:02,Pearl Jam,Corduroy - Remastered,277586
2023-12-04 08:06,The Rolling Stones,Sway - 2009 Mix,232533
2023-12-04 08:09,Mulatu Astatke,Mascaram Setaba - Stereo Master,167933
2023-12-04 08:09,Buffalo Springfield,Mr. Soul,1193
2023-12-04 08:09,Wings,Reception - Remastered 1993,6596
2023-12-04 08:12,Blind Faith,Can't Find My Way Home,196133
2023-12-04 08:12,Charlie Parker,Summertime,6679
2023-12-04 08:16,The Rolling Stones,You Got The Silver,170373
2023-12-04 08:16,Cream,Strange Brew,4096
2023-12-04 08:16,Mose Allison,Young Man's Blues,1494
2023-12-04 08:21,Blind Faith,Well All Right,266866
2023-12-04 08:31,Traffic,Light Up Or Leave Me Alone,4398
2023-12-04 11:19,Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",5489
2023-12-04 11:19,Aram Khachaturian,Gayane Suite No. 3: IV. Gayane's Adagio,7197
2023-12-04 11:20,Bill Frisell,Surfer Girl,46562
2023-12-04 11:23,Yusef Lateef,Buddy and Lou,192466
2023-12-04 11:26,Thelonious Monk,'Round Midnight,193840
2023-12-04 11:30,Jean-Luc Ponty,New Country,188640
2023-12-04 11:36,Miles Davis Quintet,It Never Entered My Mind,323186
2023-12-04 11:42,Billy Cobham,Red Baron,396666
2023-12-04 11:46,The Lounge Lizards,Do The Wrong Thing,162306
2023-12-04 11:49,Frank Zappa,Cletus Awreetus-Awrightus,176453
2023-12-04 11:54,Béla Fleck and the Flecktones,The Sinister Minister,276986
2023-12-04 11:58,Yusef Lateef,Juba Juba - Remastered,263173
2023-12-04 12:06,Charles Mingus,Better Git It in Your Soul,440840
2023-12-04 12:12,Miles Davis,Tomaas,335533
2023-12-04 12:16,Chet Atkins,Jam Man,199493
2023-12-04 12:21,Sun Ra,Enlightenment,301533
2023-12-04 12:30,Oliver Nelson,Stolen Moments,525613
2023-12-04 12:35,Kenny Burrell,Chitlins Con Carne,330440
2023-12-04 12:36,Mose Allison,Young Man's Blues,3969
2023-12-04 12:37,The Dave Brubeck Quartet,Blue Rondo à la Turk,1127
2023-12-04 12:40,Tom Waits,The Ghosts Of Saturday Night (After Hours At Napoleone's Pizza House),197040
2023-12-04 12:47,Yusef Lateef,Like It Is - Remastered,452533
2023-12-04 12:59,Wayne Shorter,Footprints - Remastered,20493
2023-12-04 14:47,Wayne Shorter,Footprints - Remastered,14823
2023-12-04 14:54,Wayne Shorter,Footprints - Remastered,414698
2023-12-04 14:55,Bill Frisell,Surfer Girl,21747
2023-12-04 14:58,Frank Zappa,Cletus Awreetus-Awrightus,2516
2023-12-04 14:58,Billy Cobham,Red Baron,16785
2023-12-04 14:58,Jean-Luc Ponty,New Country,188640
2023-12-04 15:02,Howlin' Wolf,Smokestack Lightnin',188400
2023-12-04 15:05,Muddy Waters,Rollin' Stone,188160
2023-12-04 15:06,The Style Council,Mick's Blessings,76800
2023-12-04 15:06,Mose Allison,Young Man's Blues,5564
